timestamp,src_ip,dst_ip,dst_port,protocol,flag,tipo_ataque
Wed May 28 11:39:41 2025,51.51.102.142,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,150.222.130.211,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,230.84.56.186,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,227.230.237.4,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,146.168.53.243,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,246.188.72.130,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,34.57.155.186,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,136.17.34.200,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,53.28.14.237,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,34.130.133.150,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,155.147.245.50,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,50.159.55.231,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,50.247.10.84,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,185.34.50.248,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,159.10.52.154,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,137.70.4.155,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,83.180.195.28,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,84.178.185.151,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,247.125.232.199,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,225.201.145.215,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,132.15.142.34,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,228.6.116.230,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,117.104.180.34,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,216.215.84.216,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,61.110.125.227,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,153.153.34.25,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,128.149.33.153,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,154.162.33.47,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,222.44.28.14,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,208.34.243.103,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,238.185.188.84,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,147.93.44.132,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,130.54.38.52,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,175.15.184.213,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,168.208.225.32,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,79.178.235.253,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,38.32.108.202,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,244.178.99.44,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,248.33.237.174,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:41 2025,176.155.190.237,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,97.166.120.93,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,136.32.46.210,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,169.165.246.209,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,93.232.232.139,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,132.67.119.215,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,119.182.102.107,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,210.222.112.33,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,175.177.238.253,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,129.237.199.243,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,144.165.44.163,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,63.28.151.215,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,33.95.243.142,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,117.47.50.180,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,249.201.207.128,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,28.117.51.159,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,102.207.56.116,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,149.108.211.38,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,191.96.83.207,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,165.128.107.50,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,186.51.162.215,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,175.113.211.117,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,213.207.116.165,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,245.225.100.73,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,99.14.182.178,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,58.184.211.96,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,105.136.142.98,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,15.86.7.243,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,35.35.176.225,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,188.194.150.119,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,119.184.178.84,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,238.231.51.112,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,186.185.151.232,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,182.182.96.210,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,114.20.46.149,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,230.83.160.209,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,215.44.161.61,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,6.108.113.145,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,154.142.247.136,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,184.146.84.95,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,153.255.199.222,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,47.50.25.102,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,213.188.238.218,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,182.61.156.132,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,131.89.168.120,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,11.215.247.4,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,126.84.195.84,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,216.230.182.28,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,159.117.17.228,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,182.119.117.11,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,172.119.15.69,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,51.84.142.216,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,225.46.119.125,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:42 2025,119.133.28.47,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,225.136.151.177,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,168.218.177.128,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,4.63.174.205,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,132.82.213.177,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,222.56.168.178,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,32.177.14.125,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,181.216.55.6,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,139.244.82.142,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,227.248.172.163,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,243.142.178.238,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,251.55.135.32,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,107.200.245.153,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,222.14.159.213,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,175.132.61.238,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,147.160.96.28,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,146.208.50.114,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,120.237.207.135,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,216.227.19.22,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,227.129.20.46,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,56.50.94.116,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,119.215.231.137,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,169.251.137.190,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,154.14.128.55,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,119.244.6.104,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,46.160.35.15,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,83.159.123.230,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,33.249.84.114,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,61.211.180.94,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,245.213.142.93,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,176.105.14.84,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,151.244.225.168,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,245.255.128.121,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,225.225.32.243,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,182.227.113.100,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,102.53.231.228,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,178.145.159.142,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,38.110.119.96,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,66.117.145.66,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,32.69.139.230,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,165.172.213.205,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,210.146.201.110,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,218.46.184.144,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,160.195.144.235,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,154.145.155.153,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,63.32.63.165,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,82.89.210.168,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,38.154.185.238,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,99.15.174.230,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,132.144.131.110,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,230.17.253.119,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,181.38.94.225,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,11.197.169.213,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,55.175.136.108,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:43 2025,119.213.238.51,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,11.77.57.211,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,237.53.163.104,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,56.47.142.15,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,95.132.179.93,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,6.96.132.55,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,100.185.142.15,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,53.213.137.151,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,43.237.222.52,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,175.133.215.133,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,231.177.172.132,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,17.84.123.178,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,105.119.96.207,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,159.208.52.153,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,104.228.182.93,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,166.207.28.131,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,83.186.177.17,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,208.161.155.96,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,19.201.51.119,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,137.28.246.116,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,84.132.82.181,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,237.174.142.84,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,114.195.210.104,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,255.225.210.85,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,130.85.237.67,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,61.153.168.205,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,114.188.125.251,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,32.22.119.153,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,238.114.119.218,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,208.168.63.155,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,216.225.244.179,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,136.186.98.108,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,197.55.104.244,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,213.110.53.146,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,176.166.184.112,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,146.130.132.197,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,132.218.135.113,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,53.184.83.43,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,63.110.150.82,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,94.231.205.136,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,218.107.73.22,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,230.52.110.121,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,79.119.112.181,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,154.154.181.32,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,177.6.123.33,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,231.207.84.207,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,244.67.33.186,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,116.144.237.82,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,112.178.84.72,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,215.222.63.163,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,84.77.131.82,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,136.178.112.178,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,197.181.120.10,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,97.19.95.149,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,121.28.168.61,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:44 2025,186.20.215.232,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:45 2025,243.85.121.114,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:45 2025,125.108.44.32,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
Wed May 28 11:39:45 2025,46.119.20.216,172.10.14.53,80,TCP,N/A,DDoS Distribuido (Desconocido),DDoS Distribuido
